Process ID,Process Name,User ID,Computing Node ID,UL Latency,Backhaul Latency,Processing Latency,Timestamp(ms)
76,SIMPLE_RAN_APP_23,23,29,1202.0473769863002,2.0,7.600000000000307,59.60000000000031
80,SIMPLE_RAN_APP_25,25,26,2149.8548975360454,2.0,9.600000000000335,61.600000000000335
32,SIMPLE_RAN_APP_1,1,27,2166.6120805501087,2.0,10.000000000000341,62.00000000000034
60,SIMPLE_RAN_APP_15,15,26,474.5955762161554,2.0,10.400000000000347,62.40000000000035
52,SIMPLE_RAN_APP_11,11,27,1111.259777623107,2.0,10.60000000000035,62.60000000000035
84,SIMPLE_RAN_APP_27,27,28,1050.9407972739073,2.0,11.000000000000355,63.000000000000355
44,SIMPLE_RAN_APP_7,7,28,975.0218979632399,2.0,11.200000000000358,63.20000000000036
36,SIMPLE_RAN_APP_3,3,29,1500.9376355655534,2.0,11.600000000000364,63.600000000000364
40,SIMPLE_RAN_APP_5,5,26,544.8759007307565,2.0,12.00000000000037,64.00000000000037
54,SIMPLE_RAN_APP_12,12,28,1362.47705678345,2.0,12.00000000000037,64.00000000000037
48,SIMPLE_RAN_APP_9,9,30,777.1099508179574,2.0,12.80000000000038,64.80000000000038
46,SIMPLE_RAN_APP_8,8,29,1942.3448591931353,2.0,13.800000000000395,65.8000000000004
88,SIMPLE_RAN_APP_29,29,30,829.5421172502172,2.0,13.800000000000395,65.8000000000004
50,SIMPLE_RAN_APP_10,10,26,2107.8431507018386,2.0,14.80000000000041,66.80000000000041
62,SIMPLE_RAN_APP_16,16,27,2763.3539937106625,2.0,14.80000000000041,66.80000000000041
58,SIMPLE_RAN_APP_14,14,30,4380.206181544956,2.0,15.60000000000042,67.60000000000042
70,SIMPLE_RAN_APP_20,20,26,3142.039906635977,2.0,15.800000000000423,67.80000000000042
66,SIMPLE_RAN_APP_18,18,29,3410.1720997102066,2.0,16.600000000000435,68.60000000000043
42,SIMPLE_RAN_APP_6,6,27,2242.9141223942756,2.0,16.800000000000438,68.80000000000044
34,SIMPLE_RAN_APP_2,2,28,2371.5312071052304,2.0,17.800000000000452,69.80000000000045
68,SIMPLE_RAN_APP_19,19,30,2497.8916049183526,2.0,17.800000000000452,69.80000000000045
56,SIMPLE_RAN_APP_13,13,29,2311.933234682206,2.0,20.40000000000049,72.40000000000049
76,SIMPLE_RAN_APP_23,23,29,1202.0473769863002,2.0,7.6000000000010175,109.60000000000102
80,SIMPLE_RAN_APP_25,25,26,2149.8548975360454,2.0,9.600000000001046,111.60000000000105
32,SIMPLE_RAN_APP_1,1,27,2166.6120805501087,2.0,10.000000000001052,112.00000000000105
60,SIMPLE_RAN_APP_15,15,26,474.5955762161554,2.0,10.400000000001057,112.40000000000106
52,SIMPLE_RAN_APP_11,11,27,1111.259777623107,2.0,10.60000000000106,112.60000000000106
84,SIMPLE_RAN_APP_27,27,28,1050.9407972739073,2.0,11.000000000001066,113.00000000000107
44,SIMPLE_RAN_APP_7,7,28,975.0218979632399,2.0,11.200000000001069,113.20000000000107
36,SIMPLE_RAN_APP_3,3,29,1500.9376355655534,2.0,11.600000000001074,113.60000000000107
40,SIMPLE_RAN_APP_5,5,26,544.8759007307565,2.0,12.00000000000108,114.00000000000108
54,SIMPLE_RAN_APP_12,12,28,1362.47705678345,2.0,12.00000000000108,114.00000000000108
48,SIMPLE_RAN_APP_9,9,30,777.1099508179574,2.0,12.800000000001091,114.80000000000109
46,SIMPLE_RAN_APP_8,8,29,1942.3448591931353,2.0,13.800000000001106,115.8000000000011
88,SIMPLE_RAN_APP_29,29,30,829.5421172502172,2.0,13.800000000001106,115.8000000000011
50,SIMPLE_RAN_APP_10,10,26,2107.8431507018386,2.0,14.80000000000112,116.80000000000112
62,SIMPLE_RAN_APP_16,16,27,2763.3539937106625,2.0,14.80000000000112,116.80000000000112
58,SIMPLE_RAN_APP_14,14,30,4380.206181544956,2.0,15.600000000001131,117.60000000000113
70,SIMPLE_RAN_APP_20,20,26,3142.039906635977,2.0,15.800000000001134,117.80000000000113
66,SIMPLE_RAN_APP_18,18,29,3410.1720997102066,2.0,16.600000000001145,118.60000000000115
42,SIMPLE_RAN_APP_6,6,27,2242.9141223942756,2.0,16.80000000000115,118.80000000000115
34,SIMPLE_RAN_APP_2,2,28,2371.5312071052304,2.0,17.800000000001162,119.80000000000116
68,SIMPLE_RAN_APP_19,19,30,2497.8916049183526,2.0,17.800000000001162,119.80000000000116
56,SIMPLE_RAN_APP_13,13,29,2311.933234682206,2.0,20.4000000000012,122.4000000000012
76,SIMPLE_RAN_APP_23,23,29,1202.0473769863002,2.0,7.799999999999471,159.79999999999947
80,SIMPLE_RAN_APP_25,25,26,2149.8548975360454,2.0,9.799999999999358,161.79999999999936
32,SIMPLE_RAN_APP_1,1,27,2166.6120805501087,2.0,10.199999999999335,162.19999999999933
60,SIMPLE_RAN_APP_15,15,26,474.5955762161554,2.0,10.599999999999312,162.5999999999993
52,SIMPLE_RAN_APP_11,11,27,1111.259777623107,2.0,10.7999999999993,162.7999999999993
84,SIMPLE_RAN_APP_27,27,28,1050.9407972739073,2.0,11.199999999999278,163.19999999999928
44,SIMPLE_RAN_APP_7,7,28,975.0218979632399,2.0,11.399999999999267,163.39999999999927
36,SIMPLE_RAN_APP_3,3,29,1500.9376355655534,2.0,11.799999999999244,163.79999999999924
40,SIMPLE_RAN_APP_5,5,26,544.8759007307565,2.0,12.199999999999221,164.19999999999922
54,SIMPLE_RAN_APP_12,12,28,1362.47705678345,2.0,12.199999999999221,164.19999999999922
48,SIMPLE_RAN_APP_9,9,30,777.1099508179574,2.0,12.999999999999176,164.99999999999918
46,SIMPLE_RAN_APP_8,8,29,1942.3448591931353,2.0,13.999999999999119,165.99999999999912
88,SIMPLE_RAN_APP_29,29,30,829.5421172502172,2.0,13.999999999999119,165.99999999999912
50,SIMPLE_RAN_APP_10,10,26,2107.8431507018386,2.0,14.999999999999062,166.99999999999906
62,SIMPLE_RAN_APP_16,16,27,2763.3539937106625,2.0,14.999999999999062,166.99999999999906
58,SIMPLE_RAN_APP_14,14,30,4380.206181544956,2.0,15.799999999999017,167.79999999999902
70,SIMPLE_RAN_APP_20,20,26,3142.039906635977,2.0,15.999999999999005,167.999999999999
66,SIMPLE_RAN_APP_18,18,29,3410.1720997102066,2.0,16.79999999999896,168.79999999999896
42,SIMPLE_RAN_APP_6,6,27,2242.9141223942756,2.0,16.99999999999895,168.99999999999895
34,SIMPLE_RAN_APP_2,2,28,2371.5312071052304,2.0,17.99999999999889,169.9999999999989
68,SIMPLE_RAN_APP_19,19,30,2497.8916049183526,2.0,17.99999999999889,169.9999999999989
56,SIMPLE_RAN_APP_13,13,29,2311.933234682206,2.0,20.599999999998744,172.59999999999874
76,SIMPLE_RAN_APP_23,23,29,1202.0473769863002,2.0,7.799999999996629,209.79999999999663
80,SIMPLE_RAN_APP_25,25,26,2149.8548975360454,2.0,9.799999999996515,211.79999999999652
32,SIMPLE_RAN_APP_1,1,27,2166.6120805501087,2.0,10.199999999996493,212.1999999999965
60,SIMPLE_RAN_APP_15,15,26,474.5955762161554,2.0,10.59999999999647,212.59999999999647
52,SIMPLE_RAN_APP_11,11,27,1111.259777623107,2.0,10.799999999996459,212.79999999999646
84,SIMPLE_RAN_APP_27,27,28,1050.9407972739073,2.0,11.199999999996436,213.19999999999644
44,SIMPLE_RAN_APP_7,7,28,975.0218979632399,2.0,11.399999999996425,213.39999999999642
36,SIMPLE_RAN_APP_3,3,29,1500.9376355655534,2.0,11.799999999996402,213.7999999999964
40,SIMPLE_RAN_APP_5,5,26,544.8759007307565,2.0,12.199999999996379,214.19999999999638
54,SIMPLE_RAN_APP_12,12,28,1362.47705678345,2.0,12.199999999996379,214.19999999999638
48,SIMPLE_RAN_APP_9,9,30,777.1099508179574,2.0,12.999999999996334,214.99999999999633
46,SIMPLE_RAN_APP_8,8,29,1942.3448591931353,2.0,13.999999999996277,215.99999999999628
88,SIMPLE_RAN_APP_29,29,30,829.5421172502172,2.0,13.999999999996277,215.99999999999628
50,SIMPLE_RAN_APP_10,10,26,2107.8431507018386,2.0,14.99999999999622,216.99999999999622
