Process ID,Process Name,User ID,Computing Node ID,UL Latency,Backhaul Latency,Processing Latency,Timestamp(ms)
88,SIMPLE_RAN_APP_29,29,30,829.5421172502172,2.0,13.800000000001106,59.60000000000031
50,SIMPLE_RAN_APP_10,10,26,2107.8431507018386,2.0,14.80000000000112,Timestamp(ms)
62,SIMPLE_RAN_APP_16,16,27,2763.3539937106625,2.0,14.80000000000112,59.60000000000031
58,SIMPLE_RAN_APP_14,14,30,4380.206181544956,2.0,15.600000000001131,Timestamp(ms)
70,SIMPLE_RAN_APP_20,20,26,3142.039906635977,2.0,15.800000000001134,Timestamp(ms)
66,SIMPLE_RAN_APP_18,18,29,3410.1720997102066,2.0,16.600000000001145,Timestamp(ms)
42,SIMPLE_RAN_APP_6,6,27,2242.9141223942756,2.0,16.80000000000115,Timestamp(ms)
34,SIMPLE_RAN_APP_2,2,28,2371.5312071052304,2.0,17.800000000001162,Timestamp(ms)
68,SIMPLE_RAN_APP_19,19,30,2497.8916049183526,2.0,17.800000000001162,59.60000000000031
56,SIMPLE_RAN_APP_13,13,29,2311.933234682206,2.0,20.4000000000012,Timestamp(ms)
76,SIMPLE_RAN_APP_23,23,29,1202.0473769863002,2.0,7.799999999999471,Timestamp(ms)
80,SIMPLE_RAN_APP_25,25,26,2149.8548975360454,2.0,9.799999999999358,Timestamp(ms)
32,SIMPLE_RAN_APP_1,1,27,2166.6120805501087,2.0,10.199999999999335,Timestamp(ms)
60,SIMPLE_RAN_APP_15,15,26,474.5955762161554,2.0,10.599999999999312,Timestamp(ms)
52,SIMPLE_RAN_APP_11,11,27,1111.259777623107,2.0,10.7999999999993,Timestamp(ms)
84,SIMPLE_RAN_APP_27,27,28,1050.9407972739073,2.0,11.199999999999278,Timestamp(ms)
44,SIMPLE_RAN_APP_7,7,28,975.0218979632399,2.0,11.399999999999267,Timestamp(ms)
36,SIMPLE_RAN_APP_3,3,29,1500.9376355655534,2.0,11.799999999999244,Timestamp(ms)
40,SIMPLE_RAN_APP_5,5,26,544.8759007307565,2.0,12.199999999999221,Timestamp(ms)
54,SIMPLE_RAN_APP_12,12,28,1362.47705678345,2.0,12.199999999999221,59.60000000000031
48,SIMPLE_RAN_APP_9,9,30,777.1099508179574,2.0,12.999999999999176,Timestamp(ms)
46,SIMPLE_RAN_APP_8,8,29,1942.3448591931353,2.0,13.999999999999119,Timestamp(ms)
88,SIMPLE_RAN_APP_29,29,30,829.5421172502172,2.0,13.999999999999119,59.60000000000031
50,SIMPLE_RAN_APP_10,10,26,2107.8431507018386,2.0,14.999999999999062,Timestamp(ms)
62,SIMPLE_RAN_APP_16,16,27,2763.3539937106625,2.0,14.999999999999062,59.60000000000031
58,SIMPLE_RAN_APP_14,14,30,4380.206181544956,2.0,15.799999999999017,Timestamp(ms)
70,SIMPLE_RAN_APP_20,20,26,3142.039906635977,2.0,15.999999999999005,Timestamp(ms)
66,SIMPLE_RAN_APP_18,18,29,3410.1720997102066,2.0,16.79999999999896,Timestamp(ms)
42,SIMPLE_RAN_APP_6,6,27,2242.9141223942756,2.0,16.99999999999895,Timestamp(ms)
34,SIMPLE_RAN_APP_2,2,28,2371.5312071052304,2.0,17.99999999999889,Timestamp(ms)
68,SIMPLE_RAN_APP_19,19,30,2497.8916049183526,2.0,17.99999999999889,59.60000000000031
56,SIMPLE_RAN_APP_13,13,29,2311.933234682206,2.0,20.599999999998744,Timestamp(ms)
76,SIMPLE_RAN_APP_23,23,29,1202.0473769863002,2.0,7.799999999996629,Timestamp(ms)
80,SIMPLE_RAN_APP_25,25,26,2149.8548975360454,2.0,9.799999999996515,Timestamp(ms)
32,SIMPLE_RAN_APP_1,1,27,2166.6120805501087,2.0,10.199999999996493,Timestamp(ms)
60,SIMPLE_RAN_APP_15,15,26,474.5955762161554,2.0,10.59999999999647,Timestamp(ms)
52,SIMPLE_RAN_APP_11,11,27,1111.259777623107,2.0,10.799999999996459,Timestamp(ms)
84,SIMPLE_RAN_APP_27,27,28,1050.9407972739073,2.0,11.199999999996436,Timestamp(ms)
44,SIMPLE_RAN_APP_7,7,28,975.0218979632399,2.0,11.399999999996425,Timestamp(ms)
36,SIMPLE_RAN_APP_3,3,29,1500.9376355655534,2.0,11.799999999996402,Timestamp(ms)
40,SIMPLE_RAN_APP_5,5,26,544.8759007307565,2.0,12.199999999996379,Timestamp(ms)
54,SIMPLE_RAN_APP_12,12,28,1362.47705678345,2.0,12.199999999996379,59.60000000000031
48,SIMPLE_RAN_APP_9,9,30,777.1099508179574,2.0,12.999999999996334,Timestamp(ms)
46,SIMPLE_RAN_APP_8,8,29,1942.3448591931353,2.0,13.999999999996277,Timestamp(ms)
88,SIMPLE_RAN_APP_29,29,30,829.5421172502172,2.0,13.999999999996277,59.60000000000031
50,SIMPLE_RAN_APP_10,10,26,2107.8431507018386,2.0,14.99999999999622,Timestamp(ms)
62,SIMPLE_RAN_APP_16,16,27,2763.3539937106625,2.0,14.99999999999622,59.60000000000031
58,SIMPLE_RAN_APP_14,14,30,4380.206181544956,2.0,15.799999999996174,Timestamp(ms)
70,SIMPLE_RAN_APP_20,20,26,3142.039906635977,2.0,15.999999999996163,Timestamp(ms)
66,SIMPLE_RAN_APP_18,18,29,3410.1720997102066,2.0,16.799999999996118,Timestamp(ms)
42,SIMPLE_RAN_APP_6,6,27,2242.9141223942756,2.0,16.999999999996106,Timestamp(ms)
34,SIMPLE_RAN_APP_2,2,28,2371.5312071052304,2.0,17.99999999999605,Timestamp(ms)
68,SIMPLE_RAN_APP_19,19,30,2497.8916049183526,2.0,17.99999999999605,59.60000000000031
56,SIMPLE_RAN_APP_13,13,29,2311.933234682206,2.0,20.5999999999959,Timestamp(ms)
76,SIMPLE_RAN_APP_23,23,29,1202.0473769863002,2.0,7.799999999993815,Timestamp(ms)
80,SIMPLE_RAN_APP_25,25,26,2149.8548975360454,2.0,9.799999999993702,Timestamp(ms)
32,SIMPLE_RAN_APP_1,1,27,2166.6120805501087,2.0,10.199999999993679,Timestamp(ms)
60,SIMPLE_RAN_APP_15,15,26,474.5955762161554,2.0,10.599999999993656,Timestamp(ms)
52,SIMPLE_RAN_APP_11,11,27,1111.259777623107,2.0,10.799999999993645,Timestamp(ms)
84,SIMPLE_RAN_APP_27,27,28,1050.9407972739073,2.0,11.199999999993622,Timestamp(ms)
44,SIMPLE_RAN_APP_7,7,28,975.0218979632399,2.0,11.39999999999361,Timestamp(ms)
36,SIMPLE_RAN_APP_3,3,29,1500.9376355655534,2.0,11.799999999993588,Timestamp(ms)
40,SIMPLE_RAN_APP_5,5,26,544.8759007307565,2.0,12.199999999993565,Timestamp(ms)
54,SIMPLE_RAN_APP_12,12,28,1362.47705678345,2.0,12.199999999993565,59.60000000000031
48,SIMPLE_RAN_APP_9,9,30,777.1099508179574,2.0,12.99999999999352,Timestamp(ms)
46,SIMPLE_RAN_APP_8,8,29,1942.3448591931353,2.0,13.999999999993463,Timestamp(ms)
88,SIMPLE_RAN_APP_29,29,30,829.5421172502172,2.0,13.999999999993463,59.60000000000031
50,SIMPLE_RAN_APP_10,10,26,2107.8431507018386,2.0,14.999999999993406,Timestamp(ms)
62,SIMPLE_RAN_APP_16,16,27,2763.3539937106625,2.0,14.999999999993406,59.60000000000031
58,SIMPLE_RAN_APP_14,14,30,4380.206181544956,2.0,15.79999999999336,Timestamp(ms)
70,SIMPLE_RAN_APP_20,20,26,3142.039906635977,2.0,15.99999999999335,Timestamp(ms)
66,SIMPLE_RAN_APP_18,18,29,3410.1720997102066,2.0,16.799999999993304,Timestamp(ms)
42,SIMPLE_RAN_APP_6,6,27,2242.9141223942756,2.0,16.999999999993292,Timestamp(ms)
34,SIMPLE_RAN_APP_2,2,28,2371.5312071052304,2.0,17.999999999993236,Timestamp(ms)
68,SIMPLE_RAN_APP_19,19,30,2497.8916049183526,2.0,17.999999999993236,59.60000000000031
56,SIMPLE_RAN_APP_13,13,29,2311.933234682206,2.0,20.599999999993088,Timestamp(ms)
76,SIMPLE_RAN_APP_23,23,29,1202.0473769863002,2.0,7.799999999990973,Timestamp(ms)
80,SIMPLE_RAN_APP_25,25,26,2149.8548975360454,2.0,9.79999999999086,Timestamp(ms)
32,SIMPLE_RAN_APP_1,1,27,2166.6120805501087,2.0,10.199999999990837,Timestamp(ms)
60,SIMPLE_RAN_APP_15,15,26,474.5955762161554,2.0,10.599999999990814,Timestamp(ms)
52,SIMPLE_RAN_APP_11,11,27,1111.259777623107,2.0,10.799999999990803,Timestamp(ms)
84,SIMPLE_RAN_APP_27,27,28,1050.9407972739073,2.0,11.19999999999078,Timestamp(ms)
44,SIMPLE_RAN_APP_7,7,28,975.0218979632399,2.0,11.399999999990769,Timestamp(ms)
36,SIMPLE_RAN_APP_3,3,29,1500.9376355655534,2.0,11.799999999990746,Timestamp(ms)
40,SIMPLE_RAN_APP_5,5,26,544.8759007307565,2.0,12.199999999990723,Timestamp(ms)
54,SIMPLE_RAN_APP_12,12,28,1362.47705678345,2.0,12.199999999990723,59.60000000000031
48,SIMPLE_RAN_APP_9,9,30,777.1099508179574,2.0,12.999999999990678,Timestamp(ms)
46,SIMPLE_RAN_APP_8,8,29,1942.3448591931353,2.0,13.99999999999062,Timestamp(ms)
88,SIMPLE_RAN_APP_29,29,30,829.5421172502172,2.0,13.99999999999062,59.60000000000031
50,SIMPLE_RAN_APP_10,10,26,2107.8431507018386,2.0,14.999999999990564,Timestamp(ms)
62,SIMPLE_RAN_APP_16,16,27,2763.3539937106625,2.0,14.999999999990564,59.60000000000031
58,SIMPLE_RAN_APP_14,14,30,4380.206181544956,2.0,15.799999999990519,Timestamp(ms)
70,SIMPLE_RAN_APP_20,20,26,3142.039906635977,2.0,15.999999999990507,Timestamp(ms)
66,SIMPLE_RAN_APP_18,18,29,3410.1720997102066,2.0,16.79999999999046,Timestamp(ms)
42,SIMPLE_RAN_APP_6,6,27,2242.9141223942756,2.0,16.99999999999045,Timestamp(ms)
34,SIMPLE_RAN_APP_2,2,28,2371.5312071052304,2.0,17.999999999990393,Timestamp(ms)
68,SIMPLE_RAN_APP_19,19,30,2497.8916049183526,2.0,17.999999999990393,59.60000000000031
56,SIMPLE_RAN_APP_13,13,29,2311.933234682206,2.0,20.599999999990246,Timestamp(ms)
76,SIMPLE_RAN_APP_23,23,29,1202.0473769863002,2.0,7.799999999988131,Timestamp(ms)
80,SIMPLE_RAN_APP_25,25,26,2149.8548975360454,2.0,9.799999999988017,Timestamp(ms)
32,SIMPLE_RAN_APP_1,1,27,2166.6120805501087,2.0,10.199999999987995,Timestamp(ms)
60,SIMPLE_RAN_APP_15,15,26,474.5955762161554,2.0,10.599999999987972,Timestamp(ms)
52,SIMPLE_RAN_APP_11,11,27,1111.259777623107,2.0,10.79999999998796,Timestamp(ms)
84,SIMPLE_RAN_APP_27,27,28,1050.9407972739073,2.0,11.199999999987938,Timestamp(ms)
44,SIMPLE_RAN_APP_7,7,28,975.0218979632399,2.0,11.399999999987926,Timestamp(ms)
36,SIMPLE_RAN_APP_3,3,29,1500.9376355655534,2.0,11.799999999987904,Timestamp(ms)
40,SIMPLE_RAN_APP_5,5,26,544.8759007307565,2.0,12.199999999987881,Timestamp(ms)
54,SIMPLE_RAN_APP_12,12,28,1362.47705678345,2.0,12.199999999987881,59.60000000000031
48,SIMPLE_RAN_APP_9,9,30,777.1099508179574,2.0,12.999999999987836,Timestamp(ms)
46,SIMPLE_RAN_APP_8,8,29,1942.3448591931353,2.0,13.999999999987779,Timestamp(ms)
88,SIMPLE_RAN_APP_29,29,30,829.5421172502172,2.0,13.999999999987779,59.60000000000031
50,SIMPLE_RAN_APP_10,10,26,2107.8431507018386,2.0,14.999999999987722,Timestamp(ms)
62,SIMPLE_RAN_APP_16,16,27,2763.3539937106625,2.0,14.999999999987722,59.60000000000031
58,SIMPLE_RAN_APP_14,14,30,4380.206181544956,2.0,15.799999999987676,Timestamp(ms)
70,SIMPLE_RAN_APP_20,20,26,3142.039906635977,2.0,15.999999999987665,Timestamp(ms)
66,SIMPLE_RAN_APP_18,18,29,3410.1720997102066,2.0,16.79999999998762,Timestamp(ms)
42,SIMPLE_RAN_APP_6,6,27,2242.9141223942756,2.0,16.999999999987608,Timestamp(ms)
34,SIMPLE_RAN_APP_2,2,28,2371.5312071052304,2.0,17.99999999998755,Timestamp(ms)
68,SIMPLE_RAN_APP_19,19,30,2497.8916049183526,2.0,17.99999999998755,59.60000000000031
56,SIMPLE_RAN_APP_13,13,29,2311.933234682206,2.0,20.599999999987403,Timestamp(ms)
76,SIMPLE_RAN_APP_23,23,29,1202.0473769863002,2.0,7.799999999985289,Timestamp(ms)
80,SIMPLE_RAN_APP_25,25,26,2149.8548975360454,2.0,9.799999999985175,Timestamp(ms)
32,SIMPLE_RAN_APP_1,1,27,2166.6120805501087,2.0,10.199999999985152,Timestamp(ms)
60,SIMPLE_RAN_APP_15,15,26,474.5955762161554,2.0,10.59999999998513,Timestamp(ms)
52,SIMPLE_RAN_APP_11,11,27,1111.259777623107,2.0,10.799999999985118,Timestamp(ms)
84,SIMPLE_RAN_APP_27,27,28,1050.9407972739073,2.0,11.199999999985096,Timestamp(ms)
44,SIMPLE_RAN_APP_7,7,28,975.0218979632399,2.0,11.399999999985084,Timestamp(ms)
36,SIMPLE_RAN_APP_3,3,29,1500.9376355655534,2.0,11.799999999985062,Timestamp(ms)
40,SIMPLE_RAN_APP_5,5,26,544.8759007307565,2.0,12.199999999985039,Timestamp(ms)
54,SIMPLE_RAN_APP_12,12,28,1362.47705678345,2.0,12.199999999985039,59.60000000000031
48,SIMPLE_RAN_APP_9,9,30,777.1099508179574,2.0,12.999999999984993,Timestamp(ms)
46,SIMPLE_RAN_APP_8,8,29,1942.3448591931353,2.0,13.999999999984936,Timestamp(ms)
88,SIMPLE_RAN_APP_29,29,30,829.5421172502172,2.0,13.999999999984936,59.60000000000031
50,SIMPLE_RAN_APP_10,10,26,2107.8431507018386,2.0,14.99999999998488,Timestamp(ms)
62,SIMPLE_RAN_APP_16,16,27,2763.3539937106625,2.0,14.99999999998488,59.60000000000031
58,SIMPLE_RAN_APP_14,14,30,4380.206181544956,2.0,15.799999999984834,Timestamp(ms)
70,SIMPLE_RAN_APP_20,20,26,3142.039906635977,2.0,15.999999999984823,Timestamp(ms)
66,SIMPLE_RAN_APP_18,18,29,3410.1720997102066,2.0,16.799999999984777,Timestamp(ms)
42,SIMPLE_RAN_APP_6,6,27,2242.9141223942756,2.0,16.999999999984766,Timestamp(ms)
34,SIMPLE_RAN_APP_2,2,28,2371.5312071052304,2.0,17.99999999998471,Timestamp(ms)
68,SIMPLE_RAN_APP_19,19,30,2497.8916049183526,2.0,17.99999999998471,59.60000000000031
56,SIMPLE_RAN_APP_13,13,29,2311.933234682206,2.0,20.59999999998456,Timestamp(ms)
