Process ID,Process Name,User ID,Computing Node ID,UL Latency,Backhaul Latency,Processing Latency
76,SIMPLE_RAN_APP_23,23,29,1202.0473769863002,1.0,7.799999999999528
80,SIMPLE_RAN_APP_25,25,26,2149.8548975360454,1.0,9.799999999999415
32,SIMPLE_RAN_APP_1,1,27,2166.6120805501087,1.0,10.199999999999392
60,SIMPLE_RAN_APP_15,15,26,474.5955762161554,1.0,10.599999999999369
52,SIMPLE_RAN_APP_11,11,27,1111.259777623107,1.0,10.799999999999358
84,SIMPLE_RAN_APP_27,27,28,1050.9407972739073,1.0,11.199999999999335
44,SIMPLE_RAN_APP_7,7,28,975.0218979632399,1.0,11.399999999999324
36,SIMPLE_RAN_APP_3,3,29,1500.9376355655534,1.0,11.7999999999993
40,SIMPLE_RAN_APP_5,5,26,544.8759007307565,1.0,12.199999999999278
54,SIMPLE_RAN_APP_12,12,28,1362.47705678345,1.0,12.199999999999278
48,SIMPLE_RAN_APP_9,9,30,777.1099508179574,1.0,12.999999999999233
46,SIMPLE_RAN_APP_8,8,29,1942.3448591931353,1.0,13.999999999999176
88,SIMPLE_RAN_APP_29,29,30,829.5421172502172,1.0,13.999999999999176
50,SIMPLE_RAN_APP_10,10,26,2107.8431507018386,1.0,14.999999999999119
62,SIMPLE_RAN_APP_16,16,27,2763.3539937106625,1.0,14.999999999999119
58,SIMPLE_RAN_APP_14,14,30,4380.206181544956,1.0,15.799999999999073
70,SIMPLE_RAN_APP_20,20,26,3142.039906635977,1.0,15.999999999999062
66,SIMPLE_RAN_APP_18,18,29,3410.1720997102066,1.0,16.799999999999017
42,SIMPLE_RAN_APP_6,6,27,2242.9141223942756,1.0,16.999999999999005
34,SIMPLE_RAN_APP_2,2,28,2371.5312071052304,1.0,17.99999999999895
68,SIMPLE_RAN_APP_19,19,30,2497.8916049183526,1.0,17.99999999999895
56,SIMPLE_RAN_APP_13,13,29,2311.933234682206,1.0,20.5999999999988
76,SIMPLE_RAN_APP_23,23,29,1202.0473769863002,1.0,7.799999999996686
80,SIMPLE_RAN_APP_25,25,26,2149.8548975360454,1.0,9.799999999996572
32,SIMPLE_RAN_APP_1,1,27,2166.6120805501087,1.0,10.19999999999655
60,SIMPLE_RAN_APP_15,15,26,474.5955762161554,1.0,10.599999999996527
52,SIMPLE_RAN_APP_11,11,27,1111.259777623107,1.0,10.799999999996515
84,SIMPLE_RAN_APP_27,27,28,1050.9407972739073,1.0,11.199999999996493
44,SIMPLE_RAN_APP_7,7,28,975.0218979632399,1.0,11.399999999996481
36,SIMPLE_RAN_APP_3,3,29,1500.9376355655534,1.0,11.799999999996459
40,SIMPLE_RAN_APP_5,5,26,544.8759007307565,1.0,12.199999999996436
54,SIMPLE_RAN_APP_12,12,28,1362.47705678345,1.0,12.199999999996436
48,SIMPLE_RAN_APP_9,9,30,777.1099508179574,1.0,12.99999999999639
46,SIMPLE_RAN_APP_8,8,29,1942.3448591931353,1.0,13.999999999996334
88,SIMPLE_RAN_APP_29,29,30,829.5421172502172,1.0,13.999999999996334
50,SIMPLE_RAN_APP_10,10,26,2107.8431507018386,1.0,14.999999999996277
62,SIMPLE_RAN_APP_16,16,27,2763.3539937106625,1.0,14.999999999996277
58,SIMPLE_RAN_APP_14,14,30,4380.206181544956,1.0,15.799999999996231
70,SIMPLE_RAN_APP_20,20,26,3142.039906635977,1.0,15.99999999999622
66,SIMPLE_RAN_APP_18,18,29,3410.1720997102066,1.0,16.799999999996174
42,SIMPLE_RAN_APP_6,6,27,2242.9141223942756,1.0,16.999999999996163
34,SIMPLE_RAN_APP_2,2,28,2371.5312071052304,1.0,17.999999999996106
68,SIMPLE_RAN_APP_19,19,30,2497.8916049183526,1.0,17.999999999996106
56,SIMPLE_RAN_APP_13,13,29,2311.933234682206,1.0,20.59999999999596
76,SIMPLE_RAN_APP_23,23,29,1202.0473769863002,1.0,7.799999999993872
80,SIMPLE_RAN_APP_25,25,26,2149.8548975360454,1.0,9.799999999993759
32,SIMPLE_RAN_APP_1,1,27,2166.6120805501087,1.0,10.199999999993736
60,SIMPLE_RAN_APP_15,15,26,474.5955762161554,1.0,10.599999999993713
52,SIMPLE_RAN_APP_11,11,27,1111.259777623107,1.0,10.799999999993702
84,SIMPLE_RAN_APP_27,27,28,1050.9407972739073,1.0,11.199999999993679
44,SIMPLE_RAN_APP_7,7,28,975.0218979632399,1.0,11.399999999993668
36,SIMPLE_RAN_APP_3,3,29,1500.9376355655534,1.0,11.799999999993645
40,SIMPLE_RAN_APP_5,5,26,544.8759007307565,1.0,12.199999999993622
54,SIMPLE_RAN_APP_12,12,28,1362.47705678345,1.0,12.199999999993622
48,SIMPLE_RAN_APP_9,9,30,777.1099508179574,1.0,12.999999999993577
46,SIMPLE_RAN_APP_8,8,29,1942.3448591931353,1.0,13.99999999999352
88,SIMPLE_RAN_APP_29,29,30,829.5421172502172,1.0,13.99999999999352
50,SIMPLE_RAN_APP_10,10,26,2107.8431507018386,1.0,14.999999999993463
62,SIMPLE_RAN_APP_16,16,27,2763.3539937106625,1.0,14.999999999993463
58,SIMPLE_RAN_APP_14,14,30,4380.206181544956,1.0,15.799999999993418
70,SIMPLE_RAN_APP_20,20,26,3142.039906635977,1.0,15.999999999993406
66,SIMPLE_RAN_APP_18,18,29,3410.1720997102066,1.0,16.79999999999336
42,SIMPLE_RAN_APP_6,6,27,2242.9141223942756,1.0,16.99999999999335
34,SIMPLE_RAN_APP_2,2,28,2371.5312071052304,1.0,17.999999999993292
68,SIMPLE_RAN_APP_19,19,30,2497.8916049183526,1.0,17.999999999993292
56,SIMPLE_RAN_APP_13,13,29,2311.933234682206,1.0,20.599999999993145
